,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM
3205,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,3.0,3,POINTS,
3206,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,4.0,4,POINTS,
3207,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CAN01,LEWIN-LAFRANCE Georgia / LEWIN-LAFRANCE Antonia,Team,CAN,Canada,5.0,5,POINTS,
3208,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--DEN01,SCHMIDT Johanne / SCHMIDT Andrea,Team,DEN,Denmark,6.0,6,POINTS,
3209,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BEL01,MAENHAUT van LEMBERGE Isaura / GEURTS Anouk,Team,BEL,Belgium,7.0,7,POINTS,
3210,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,8.0,8,POINTS,
3211,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GBR01,BLACK Freya / TIDEY Saskia,Team,GBR,Great Britain,9.0,9,POINTS,
3212,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,10.0,10,POINTS,
3213,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FIN01,GRONBLOM Ronja / HOKKA Veera,Team,FIN,Finland,11.0,11,POINTS,
3214,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,12.0,12,POINTS,
3215,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--JPN01,TANAKA Misaki / NAGAMATSU Sera,Team,JPN,Japan,13.0,13,POINTS,
3216,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,14.0,14,POINTS,
3217,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,15.0,15,POINTS,
3218,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,16.0,16,POINTS,
3219,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,17.0,17,POINTS,
3220,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,18.0,18,POINTS,
3221,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,19.0,19,POINTS,
3222,2024-07-31T18:52:38+02:00,SALW49ERFX------------PREL001000--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 10,Opening Series - Race 10,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--POL01,MELZACKA Aleksandra / JANKOWIAK Sandra,Team,POL,Poland,,21,IRM_POINTS,RET
7801,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ESP01,ECHEGOYEN DOMINGUEZ Tamara / BARCELO MARTIN Paula,Team,ESP,Spain,1.0,1,POINTS,
7802,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,2.0,2,POINTS,
7803,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,3.0,3,POINTS,
7804,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GBR01,BLACK Freya / TIDEY Saskia,Team,GBR,Great Britain,4.0,4,POINTS,
7805,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,5.0,5,POINTS,
7806,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--DEN01,SCHMIDT Johanne / SCHMIDT Andrea,Team,DEN,Denmark,6.0,6,POINTS,
7807,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,7.0,7,POINTS,
7808,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NOR01,NAESS Helene / ROENNINGEN Marie,Team,NOR,Norway,8.0,8,POINTS,
7809,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,9.0,9,POINTS,
7810,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,10.0,10,POINTS,
7811,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--JPN01,TANAKA Misaki / NAGAMATSU Sera,Team,JPN,Japan,11.0,11,POINTS,
7812,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,12.0,12,POINTS,
7813,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FIN01,GRONBLOM Ronja / HOKKA Veera,Team,FIN,Finland,13.0,13,POINTS,
7814,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,14.0,14,POINTS,
7815,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CAN01,LEWIN-LAFRANCE Georgia / LEWIN-LAFRANCE Antonia,Team,CAN,Canada,15.0,15,POINTS,
7816,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CZE01,BURSKA Zofia / TKADLECOVA Sara,Team,CZE,Czechia,16.0,16,POINTS,
7817,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--SWE01,BOBECK Vilma / NETZLER Rebecca,Team,SWE,Sweden,17.0,17,POINTS,
7818,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BEL01,MAENHAUT van LEMBERGE Isaura / GEURTS Anouk,Team,BEL,Belgium,18.0,18,POINTS,
7819,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--POL01,MELZACKA Aleksandra / JANKOWIAK Sandra,Team,POL,Poland,19.0,19,POINTS,
7820,2024-07-31T22:48:05+02:00,SALW49ERFX------------PREL001200--,SALW49ERFX,Women's Skiff,Women's Skiff - Race 12,Opening Series - Race 12,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--CHN01,HU Xiaoyu / SHAN Mengyuan,Team,CHN,China,,21,IRM_POINTS,RET
9713,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--SWE01,BOBECK Vilma / NETZLER Rebecca,Team,SWE,Sweden,1.0,2,POINTS,
9714,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--ITA01,GERMANI Jana / BERTUZZI Giorgia,Team,ITA,Italy,2.0,4,POINTS,
9715,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NED01,van AANHOLT Odile / DUETZ Annette,Team,NED,Netherlands,3.0,6,POINTS,
9716,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NZL01,ALEH Jo / MEECH Molly,Team,NZL,New Zealand,4.0,8,POINTS,
9717,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--BRA01,SOFFIATTI GRAEL Martine / KUNZE Kahena,Team,BRA,Brazil,5.0,10,POINTS,
9718,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--FRA01,STEYAERT Sarah / PICON Charline,Team,FRA,France,6.0,12,POINTS,
9719,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--GER01,BERGMANN Marla / WILLE Hanna,Team,GER,Germany,7.0,14,POINTS,
9720,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--NOR01,NAESS Helene / ROENNINGEN Marie,Team,NOR,Norway,8.0,16,POINTS,
9721,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--AUS01,PRICE Olivia / HASELDINE Evie,Team,AUS,Australia,9.0,18,POINTS,
9722,2024-08-02T12:35:51+02:00,SALW49ERFX------------FNL-000100--,SALW49ERFX,Women's Skiff,Women's Skiff Medal Race,Medal Race,FINISHED,W,Sailing,SAL,Marseille Marina,SALW49ERFX--USA01,ROBLE Stephanie Marie / SHEA Margaret Droste,Team,USA,United States,10.0,20,POINTS,
4037,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1959279,LAMADRID TRUEBA Pilar,Person,ESP,Spain,1.0,1,POINTS,
4038,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1899748,WILSON Emma,Person,GBR,Great Britain,2.0,2,POINTS,
4039,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1899653,MAGGETTI Marta,Person,ITA,Italy,3.0,3,POINTS,
4040,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1944435,BAZO GERMAN Maria Belen,Person,PER,Peru,4.0,4,POINTS,
4041,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1957618,MA Kwan Ching,Person,HKG,"Hong Kong, China",5.0,5,POINTS,
4042,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1927733,KANTOR Sharon,Person,ISR,Israel,6.0,6,POINTS,
4043,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1535226,AGUILAR CHAVEZ PEON Mariana,Person,MEX,Mexico,7.0,7,POINTS,
4044,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1878927,SVIKOVA Katerina,Person,CZE,Czechia,8.0,8,POINTS,
4045,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1910340,PUUSTA Ingrid,Person,EST,Estonia,9.0,9,POINTS,
4046,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1932434,DZIARNOWSKA Maja,Person,POL,Poland,10.0,10,POINTS,
4047,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1891976,STEINLEIN Theresa Marie,Person,GER,Germany,11.0,11,POINTS,
4048,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1970497,WENNEKES Sara,Person,NED,Netherlands,12.0,12,POINTS,
4049,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1981169,ERZEN Lina,Person,SLO,Slovenia,13.0,13,POINTS,
4050,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1879894,CARGO Palma,Person,CRO,Croatia,14.0,14,POINTS,
4051,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1918845,TEN HAVE Veerle,Person,NZL,New Zealand,15.0,15,POINTS,
4052,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1878597,MOBEKK Mina,Person,NOR,Norway,16.0,16,POINTS,
4053,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1564667,HJERTBERG Johanna,Person,SWE,Sweden,17.0,17,POINTS,
4054,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1566435,ABICHT Lorena,Person,AUT,Austria,18.0,18,POINTS,
4055,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1559523,NOESMOEN Helene,Person,FRA,France,19.0,19,POINTS,
4056,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1961623,YAN Zheng,Person,CHN,China,20.0,20,POINTS,
4057,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1538040,FERRETTI Chiara,Person,ARG,Argentina,21.0,21,POINTS,
4058,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1950403,STATER Dominique,Person,USA,United States,22.0,22,POINTS,
4059,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1567053,VATAN Merve,Person,TUR,Türkiye,23.0,23,POINTS,
4060,2024-07-29T16:08:36+02:00,SALWIQFOIL------------PREL000200--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 2,Opening Series - Race 2,FINISHED,W,Sailing,SAL,Marseille Marina,1905332,LAPPA Natasa,Person,CYP,Cyprus,,25,IRM_POINTS,BFD
13357,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1899748,WILSON Emma,Person,GBR,Great Britain,1.0,1,POINTS,
13358,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1961623,YAN Zheng,Person,CHN,China,2.0,2,POINTS,
13359,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1891976,STEINLEIN Theresa Marie,Person,GER,Germany,3.0,3,POINTS,
13360,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1944435,BAZO GERMAN Maria Belen,Person,PER,Peru,4.0,4,POINTS,
13361,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1899653,MAGGETTI Marta,Person,ITA,Italy,5.0,5,POINTS,
13362,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1957618,MA Kwan Ching,Person,HKG,"Hong Kong, China",6.0,6,POINTS,
13363,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1932434,DZIARNOWSKA Maja,Person,POL,Poland,7.0,7,POINTS,
13364,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1878927,SVIKOVA Katerina,Person,CZE,Czechia,8.0,8,POINTS,
13365,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1566435,ABICHT Lorena,Person,AUT,Austria,9.0,10,POINTS,
13366,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1970497,WENNEKES Sara,Person,NED,Netherlands,10.0,10.3,IRM_POINTS,DPI
13367,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1950403,STATER Dominique,Person,USA,United States,11.0,11,POINTS,
13368,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1559523,NOESMOEN Helene,Person,FRA,France,12.0,12,POINTS,
13369,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1878597,MOBEKK Mina,Person,NOR,Norway,13.0,13,POINTS,
13370,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1981169,ERZEN Lina,Person,SLO,Slovenia,14.0,14,POINTS,
13371,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1535226,AGUILAR CHAVEZ PEON Mariana,Person,MEX,Mexico,15.0,15,POINTS,
13372,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1905332,LAPPA Natasa,Person,CYP,Cyprus,16.0,16,POINTS,
13373,2024-07-29T20:56:38+02:00,SALWIQFOIL------------PREL000100--,SALWIQFOIL,Women's Windsurfing,Women's Windsurfing - Race 1,Opening Series - Race 1,FINISHED,W,Sailing,SAL,Marseille Marina,1879894,CARGO Palma,Person,CRO,Croatia,17.0,17,POINTS,
