,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
8060,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,3858909,SICOBO Dylan,Person,SEY,Seychelles,2.0,10.51,TIME,,,Q,4,1205
8061,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1543418,HOYE YENDA MOUKOULA Wissy Frank,Person,GAB,Gabon,3.0,10.59,TIME,,,,5,687
8062,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1930234,LISSE Jalen,Person,SUR,Suriname,4.0,10.64,TIME,,,,7,1229
8063,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1941804,GRILLO Beppe,Person,MLT,Malta,5.0,10.69,TIME,,,,3,1040
8064,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1552318,RAHMAN Imranur,Person,BAN,Bangladesh,6.0,10.73,TIME,,,,8,370
8065,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1565546,TEWA Waisake,Person,FIJ,Fiji,7.0,10.73,TIME,,,,6,625
8066,2024-08-03T11:14:41+02:00,ATHM100M--------------PREL000600--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 6,Preliminary Round - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1926733,AR-RASYID Muhd Noor Firdaus,Person,BRU,Brunei Darussalam,8.0,10.86,TIME,,,,9,442
2173,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1980161,THOMPSON Kishane,Person,JAM,Jamaica,1.0,10.00,TIME,,,Q,5,915
2174,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1964967,AZAMATI Benjamin,Person,GHA,Ghana,2.0,10.08,TIME,,,Q,6,783
2175,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1562839,ESPINOSA Reynaldo R.,Person,CUB,Cuba,3.0,10.11,TIME,,,Q,1,530
2176,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1951967,BARDI Felipe,Person,BRA,Brazil,4.0,10.18,TIME,,,,2,416
2177,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1919832,HIGASHIDA Akihiro,Person,JPN,Japan,5.0,10.19,TIME,,,,9,930
2178,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1936309,ZOHRI Lalu Muhammad,Person,INA,Indonesia,6.0,10.26,TIME,,,,3,806
2179,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1566227,OZER Kayhan,Person,TUR,Türkiye,7.0,10.34,TIME,,,,8,1267
2180,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1543943,MATSENJWA Sibusiso,Person,SWZ,Eswatini,8.0,10.39,TIME,,,,7,1242
2181,2024-08-03T12:06:31+02:00,ATHM100M--------------RND1000100--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1924439,AZU Jeremiah,Person,GBR,Great Britain,,,IRM,DQ,,,4,690
8295,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1928040,OMANYALA Ferdinand,Person,KEN,Kenya,1.0,10.08,TIME,,,Q,2,984
8296,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1552156,ALI Chituru,Person,ITA,Italy,2.0,10.12,TIME,,,Q,1,840
8297,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1920122,HARTMANN Joshua,Person,GER,Germany,3.0,10.16,TIME,,,Q,7,746
8298,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1939801,AZZOPARDI Joshua,Person,AUS,Australia,4.0,10.20,TIME,,,,4,320
8299,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1907968,AUGUSTINE Devin,Person,TTO,Trinidad and Tobago,5.0,10.31,TIME,,,,6,1252
8300,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1951946,CARDOSO Erik,Person,BRA,Brazil,6.0,10.35,TIME,,,,9,419
8301,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,3205098,DELISER ESPINOSA Arturo Harmodio,Person,PAN,Panama,7.0,10.35,TIME,,,,3,1114
8302,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,4663942,RENTERIA JIMENEZ Jhonny,Person,COL,Colombia,8.0,10.38,TIME,,,,5,520
8303,2024-08-03T12:10:25+02:00,ATHM100M--------------RND1000200--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1551159,FAHMI Muhd Azeem,Person,MAS,Malaysia,9.0,10.45,TIME,,,,8,1027
8284,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,3557190,HINCHLIFFE Louie,Person,GBR,Great Britain,1.0,9.98,TIME,,,Q,3,704
8285,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1960173,LYLES Noah,Person,USA,United States,2.0,10.04,TIME,,,Q,6,1328
8286,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1981059,MASWANGANYI Shaun,Person,RSA,South Africa,3.0,10.06,TIME,,,Q,4,1181
8287,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1918943,XIE Zhenye,Person,CHN,China,4.0,10.16,TIME,,,,7,497
8288,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1920355,ANSAH Owen,Person,GER,Germany,5.0,10.22,TIME,,,,5,734
8289,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1969769,AL BALUSHI Ali Anwar Ali,Person,OMA,Oman,6.0,10.26,TIME,,,,8,1112
8290,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1536925,HARRIS Naquille,Person,SKN,St Kitts and Nevis,7.0,10.38,TIME,,,,1,1207
8291,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1563782,FUCHS Markus,Person,AUT,Austria,8.0,10.59,TIME,,,,2,357
8292,2024-08-03T12:18:58+02:00,ATHM100M--------------RND1000300--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,3858909,SICOBO Dylan,Person,SEY,Seychelles,9.0,10.62,TIME,,,,9,1205
4136,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1981055,SIMBINE Akani,Person,RSA,South Africa,1.0,10.03,TIME,,,Q,5,1191
4137,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1555502,BLAKE Ackeem,Person,JAM,Jamaica,2.0,10.06,TIME,,,Q,3,890
4138,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1567649,BRATHWAITE Rikkoi,Person,IVB,"Virgin Islands, B",3.0,10.13,TIME,,,Q,4,883
4139,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1533176,CAMARA Ebrahima,Person,GAM,Gambia,4.0,10.21,TIME,,,,1,688
4140,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1981766,McCOY Wanya,Person,BAH,Bahamas,5.0,10.24,TIME,,,,2,364
4141,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1939851,BROWNING Rohan,Person,AUS,Australia,6.0,10.29,TIME,,,,8,323
4142,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1895315,HANSEN Simon,Person,DEN,Denmark,7.0,10.39,TIME,,,,9,553
4143,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1539505,ARCHIBALD Emanuel,Person,GUY,Guyana,8.0,10.40,TIME,,,,6,798
4144,2024-08-03T12:42:56+02:00,ATHM100M--------------RND1000600--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1533208,MAAROUFOU Hachim,Person,COM,Comoros,9.0,10.52,TIME,,,,7,522
7525,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1960958,KERLEY Fred,Person,USA,United States,1.0,9.97,TIME,,,Q,5,1319
7526,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1936983,TEBOGO Letsile,Person,BOT,Botswana,2.0,10.01,TIME,,,Q,2,415
7527,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1924431,HUGHES Zharnel,Person,GBR,Great Britain,3.0,10.03,TIME,,,Q,4,706
7528,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1555554,GREENE Cejhae,Person,ANT,Antigua and Barbuda,4.0,10.17,TIME,,,,3,312
7529,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,3544811,BORZOR Christopher,Person,HAI,Haiti,5.0,10.28,TIME,,,,1,799
7530,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1538504,CISSE Arthur,Person,CIV,Côte d'Ivoire,6.0,10.31,TIME,,,,6,511
7531,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1966034,MULAMBA Dominique Lasconi,Person,COD,DR Congo,7.0,10.53,TIME,,,,8,514
7532,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1894539,KELETELA Dorian,Person,EOR,EOR,8.0,10.58,TIME,,,,9,571
7533,2024-08-03T13:02:43+02:00,ATHM100M--------------RND1000800--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,M,Athletics,ATH,Stade de France,1974072,BROWN Aaron,Person,CAN,Canada,,,IRM,DQ,,,7,452
4124,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1960659,BEDNAREK Kenneth,Person,USA,United States,1.0,9.97,TIME,,,Q,2,1292
4125,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1956016,ESEME Emmanuel,Person,CMR,Cameroon,2.0,9.98,TIME,,,Q,1,513
4126,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1974096,De GRASSE Andre,Person,CAN,Canada,3.0,10.07,TIME,,,Q,5,453
4127,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1897809,MATADI Emmanuel,Person,LBR,Liberia,4.0,10.08,TIME,,,q,4,1006
4128,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1921596,SAKAI Ryuichiro,Person,JPN,Japan,5.0,10.17,TIME,,,,6,943
4129,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1552024,BIBI Gary Noa Jerrel,Person,MRI,Mauritius,6.0,10.19,TIME,,,,3,1043
4130,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1535506,LONGA Ronal,Person,COL,Colombia,7.0,10.29,TIME,,,,7,517
4131,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1950120,GONZALEZ Jose,Person,DOM,Dominican Republic,8.0,10.40,TIME,,,,8,558
4132,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000700--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 7,Round 1 - Heat 7,FINISHED,M,Athletics,ATH,Stade de France,1536233,YASEEN Taha Hussein,Person,IRQ,Iraq,9.0,10.50,TIME,,,,9,831
13401,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1567483,SEVILLE Oblique,Person,JAM,Jamaica,1.0,9.99,TIME,,,Q,6,912
13402,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1921599,SANI BROWN Abdul Hakim,Person,JPN,Japan,2.0,10.02,TIME,,,Q,4,944
13403,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1927087,BOONSON Puripol,Person,THA,Thailand,3.0,10.13,TIME,,,Q,2,1246
13404,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1969351,ASHE Favour Oghene Tejiri,Person,NGR,Nigeria,4.0,10.16,TIME,,,q,3,1074
13405,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1974049,ASEMOTA Duan,Person,CAN,Canada,5.0,10.17,TIME,,,,5,450
13406,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1981393,JONES Terrence,Person,BAH,Bahamas,6.0,10.31,TIME,,,,7,362
13407,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1938524,SANTOS Marcos,Person,ANG,Angola,7.0,10.40,TIME,,,,1,311
13408,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1557220,BURRAJ Franko,Person,ALB,Albania,8.0,10.66,TIME,,,,8,302
13409,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000400--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1573019,WDOWIK Oliwer,Person,POL,Poland,9.0,11.53,TIME,,,,9,1142
13420,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1969332,AJAYI Kayinsola,Person,NGR,Nigeria,1.0,10.02,TIME,,,Q,2,1071
13421,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1552167,JACOBS Lamont Marcell,Person,ITA,Italy,2.0,10.05,TIME,,,Q,4,856
13422,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1980783,SAMINU Abdul-Rasheed,Person,GHA,Ghana,3.0,10.06,TIME,,,Q,5,787
13423,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1981060,RICHARDSON Benjamin,Person,RSA,South Africa,4.0,10.06,TIME,,,q,6,1190
13424,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1536701,TAFTIAN Hassan,Person,IRI,IR Iran,5.0,10.18,TIME,,,,1,821
13425,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,4978819,HOWELL Davonte,Person,CAY,Cayman Islands,6.0,10.24,TIME,,,,3,474
13426,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1569233,LARSSON Henrik,Person,SWE,Sweden,7.0,10.24,TIME,,,,9,1238
13427,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1952123,CAMILO Paulo Andre,Person,BRA,Brazil,8.0,10.46,TIME,,,,7,418
13428,2024-08-03T13:03:14+02:00,ATHM100M--------------RND1000500--,ATHM100M,Men's 100m,Men's 100m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1572093,LOUIS Marc Brian,Person,SGP,Singapore,,,IRM,DNS,,,8,1206
3247,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1567483,SEVILLE Oblique,Person,JAM,Jamaica,1.0,9.81,TIME,,,Q,6,912
3248,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1960173,LYLES Noah,Person,USA,United States,2.0,9.83,TIME,,,Q,4,1328
3249,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,3557190,HINCHLIFFE Louie,Person,GBR,Great Britain,3.0,9.97,TIME,,,,5,704
3250,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1956016,ESEME Emmanuel,Person,CMR,Cameroon,4.0,10.00,TIME,,,,7,513
3251,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1981059,MASWANGANYI Shaun,Person,RSA,South Africa,5.0,10.02,TIME,,,,9,1181
3252,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1969351,ASHE Favour Oghene Tejiri,Person,NGR,Nigeria,6.0,10.08,TIME,,,,1,1074
3253,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1552156,ALI Chituru,Person,ITA,Italy,7.0,10.14,TIME,,,,8,840
3254,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1567649,BRATHWAITE Rikkoi,Person,IVB,"Virgin Islands, B",8.0,10.15,TIME,,,,2,883
3255,2024-08-04T20:08:12+02:00,ATHM100M--------------SFNL000100--,ATHM100M,Men's 100m,Men's 100m Semi-Final 1,Semi-Final 1,FINISHED,M,Athletics,ATH,Stade de France,1964967,AZAMATI Benjamin,Person,GHA,Ghana,9.0,10.17,TIME,,,,3,783
7792,2024-08-04T20:26:21+02:00,ATHM100M--------------SFNL000300--,ATHM100M,Men's 100m,Men's 100m Semi-Final 3,Semi-Final 3,FINISHED,M,Athletics,ATH,Stade de France,1980161,THOMPSON Kishane,Person,JAM,Jamaica,1.0,9.80,TIME,,,Q,4,915
7793,2024-08-04T20:26:21+02:00,ATHM100M--------------SFNL000300--,ATHM100M,Men's 100m,Men's 100m Semi-Final 3,Semi-Final 3,FINISHED,M,Athletics,ATH,Stade de France,1960958,KERLEY Fred,Person,USA,United States,2.0,9.84,TIME,,,Q,7,1319
7794,2024-08-04T20:26:21+02:00,ATHM100M--------------SFNL000300--,ATHM100M,Men's 100m,Men's 100m Semi-Final 3,Semi-Final 3,FINISHED,M,Athletics,ATH,Stade de France,1981060,RICHARDSON Benjamin,Person,RSA,South Africa,3.0,9.95,TIME,,,,9,1190
