,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_WLT,qualification_mark,start_order,bib
360,2024-08-03T13:13:01+02:00,ARCWINDIVID-----------QFNL000200--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,6,SETS,W,,2,13
9738,2024-08-03T13:28:12+02:00,ARCWINDIVID-----------QFNL000100--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,6,SETS,W,,1,1
9739,2024-08-03T13:28:12+02:00,ARCWINDIVID-----------QFNL000100--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1535420,VALENCIA Alejandra,Person,MEX,Mexico,,4,SETS,L,,2,8
330,2024-08-03T13:45:56+02:00,ARCWINDIVID-----------QFNL000300--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,6,SETS,W,,1,30
331,2024-08-03T13:45:56+02:00,ARCWINDIVID-----------QFNL000300--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1913983,CHOIRUNISA Diananda,Person,INA,Indonesia,,5,SETS,L,,2,6
5556,2024-08-03T14:03:18+02:00,ARCWINDIVID-----------QFNL000400--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1546132,KUMARI Deepika,Person,IND,India,,4,SETS,L,,1,23
5557,2024-08-03T14:03:18+02:00,ARCWINDIVID-----------QFNL000400--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,6,SETS,W,,2,2
6769,2024-08-03T14:18:10+02:00,ARCWINDIVID-----------SFNL000100--,ARCWINDIVID,Women's Individual,Women's Individual Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,6,SETS,W,,1,1
6770,2024-08-03T14:18:10+02:00,ARCWINDIVID-----------SFNL000100--,ARCWINDIVID,Women's Individual,Women's Individual Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,4,SETS,L,,2,13
10904,2024-08-03T14:29:16+02:00,ARCWINDIVID-----------SFNL000200--,ARCWINDIVID,Women's Individual,Women's Individual Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,0,SETS,L,,1,30
10905,2024-08-03T14:29:16+02:00,ARCWINDIVID-----------SFNL000200--,ARCWINDIVID,Women's Individual,Women's Individual Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,6,SETS,W,,2,2
10618,2024-08-03T14:48:25+02:00,ARCWINDIVID-----------FNL-000200--,ARCWINDIVID,Women's Individual,Women's Individual Bronze Medal Match,Bronze Medal Match,FINISHED,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,4,SETS,L,,1,13
10619,2024-08-03T14:48:25+02:00,ARCWINDIVID-----------FNL-000200--,ARCWINDIVID,Women's Individual,Women's Individual Bronze Medal Match,Bronze Medal Match,FINISHED,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,6,SETS,W,,2,30
6516,2024-08-03T15:03:58+02:00,ARCWINDIVID-----------FNL-000100--,ARCWINDIVID,Women's Individual,Women's Individual Gold Medal Match,Gold Medal Match,FINISHED,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,7,SETS,W,,1,1
6517,2024-08-03T15:03:58+02:00,ARCWINDIVID-----------FNL-000100--,ARCWINDIVID,Women's Individual,Women's Individual Gold Medal Match,Gold Medal Match,FINISHED,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,3,SETS,L,,2,2
8194,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,1.0,2046,POINTS,,,7,1
8195,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---CHN01,People's Republic of China,Team,CHN,China,2.0,1996,POINTS,,,1,2
8196,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---MEX01,Mexico,Team,MEX,Mexico,3.0,1986,POINTS,,,9,3
8197,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---IND01,India,Team,IND,India,4.0,1983,POINTS,,,6,4
8198,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---FRA01,France,Team,FRA,France,5.0,1972,POINTS,,,2,5
8199,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---GER01,Germany,Team,GER,Germany,6.0,1965,POINTS,,,4,6
8200,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---INA01,Indonesia,Team,INA,Indonesia,7.0,1960,POINTS,,,5,7
8201,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---USA01,United States of America,Team,USA,United States,8.0,1945,POINTS,,,12,8
8202,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,9.0,1926,POINTS,,,11,9
8203,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---MAS01,Malaysia,Team,MAS,Malaysia,10.0,1918,POINTS,,,8,10
8204,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---GBR01,Great Britain,Team,GBR,Great Britain,11.0,1912,POINTS,,,3,11
8205,2024-07-25T15:43:40+02:00,ARCWTEAM3-------------QUAL000100--,ARCWTEAM3,Women's Team,Women's Team Ranking Round,Ranking Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---NED01,Netherlands,Team,NED,Netherlands,12.0,1897,POINTS,,,10,12
1947,2024-08-03T11:42:40+02:00,ARCWTEAM3-------------FNL-000100--,ARCWTEAM3,Women's Team,Women's Team Gold Medal Match,Gold Medal Match,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,,5,SETS,W,,1,1
1948,2024-08-03T11:42:40+02:00,ARCWTEAM3-------------FNL-000100--,ARCWTEAM3,Women's Team,Women's Team Gold Medal Match,Gold Medal Match,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---CHN01,People's Republic of China,Team,CHN,China,,4,SETS,L,,2,2
8178,2024-08-03T11:42:40+02:00,ARCWTEAM3-------------FNL-000200--,ARCWTEAM3,Women's Team,Women's Team Bronze Medal Match,Bronze Medal Match,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---NED01,Netherlands,Team,NED,Netherlands,,2,SETS,L,,1,12
8179,2024-08-03T11:42:40+02:00,ARCWTEAM3-------------FNL-000200--,ARCWTEAM3,Women's Team,Women's Team Bronze Medal Match,Bronze Medal Match,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---MEX01,Mexico,Team,MEX,Mexico,,6,SETS,W,,2,3
8336,2024-08-03T11:42:40+02:00,ARCWTEAM3-------------SFNL000200--,ARCWTEAM3,Women's Team,Women's Team Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---MEX01,Mexico,Team,MEX,Mexico,,3,SETS,L,,1,3
8337,2024-08-03T11:42:40+02:00,ARCWTEAM3-------------SFNL000200--,ARCWTEAM3,Women's Team,Women's Team Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---CHN01,People's Republic of China,Team,CHN,China,,5,SETS,W,,2,2
2133,2024-08-03T11:42:41+02:00,ARCWTEAM3-------------SFNL000100--,ARCWTEAM3,Women's Team,Women's Team Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,,5,SETS,W,,1,1
2134,2024-08-03T11:42:41+02:00,ARCWTEAM3-------------SFNL000100--,ARCWTEAM3,Women's Team,Women's Team Semifinal,Semifinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---NED01,Netherlands,Team,NED,Netherlands,,4,SETS,L,,2,12
2700,2024-08-03T11:42:41+02:00,ARCWTEAM3-------------QFNL000400--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---INA01,Indonesia,Team,INA,Indonesia,,1,SETS,L,,1,7
2701,2024-08-03T11:42:41+02:00,ARCWTEAM3-------------QFNL000400--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---CHN01,People's Republic of China,Team,CHN,China,,5,SETS,W,,2,2
4412,2024-08-03T11:42:41+02:00,ARCWTEAM3-------------QFNL000300--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---MEX01,Mexico,Team,MEX,Mexico,,5,SETS,W,,1,3
4413,2024-08-03T11:42:41+02:00,ARCWTEAM3-------------QFNL000300--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---GER01,Germany,Team,GER,Germany,,1,SETS,L,,2,6
4424,2024-08-03T11:42:42+02:00,ARCWTEAM3-------------QFNL000200--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---NED01,Netherlands,Team,NED,Netherlands,,6,SETS,W,,1,12
4425,2024-08-03T11:42:42+02:00,ARCWTEAM3-------------QFNL000200--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---IND01,India,Team,IND,India,,0,SETS,L,,2,4
12206,2024-08-03T11:42:42+02:00,ARCWTEAM3-------------QFNL000100--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,,6,SETS,W,,1,1
12207,2024-08-03T11:42:42+02:00,ARCWTEAM3-------------QFNL000100--,ARCWTEAM3,Women's Team,Women's Team Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,,2,SETS,L,,2,9
1795,2024-08-03T11:42:43+02:00,ARCWTEAM3-------------8FNL000300--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---FRA01,France,Team,FRA,France,,0,SETS,L,,1,5
1796,2024-08-03T11:42:43+02:00,ARCWTEAM3-------------8FNL000300--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---NED01,Netherlands,Team,NED,Netherlands,,6,SETS,W,,2,12
12924,2024-08-03T11:42:43+02:00,ARCWTEAM3-------------8FNL000700--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---INA01,Indonesia,Team,INA,Indonesia,,5,SETS,W,,1,7
12925,2024-08-03T11:42:43+02:00,ARCWTEAM3-------------8FNL000700--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---MAS01,Malaysia,Team,MAS,Malaysia,,3,SETS,L,,2,10
12930,2024-08-03T11:42:43+02:00,ARCWTEAM3-------------8FNL000600--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---GBR01,Great Britain,Team,GBR,Great Britain,,0,SETS,L,,1,11
12931,2024-08-03T11:42:43+02:00,ARCWTEAM3-------------8FNL000600--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---GER01,Germany,Team,GER,Germany,,6,SETS,W,,2,6
1821,2024-08-03T11:42:44+02:00,ARCWTEAM3-------------8FNL000200--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,,5,SETS,W,,1,9
1822,2024-08-03T11:42:44+02:00,ARCWTEAM3-------------8FNL000200--,ARCWTEAM3,Women's Team,Women's Team 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,ARCWTEAM3---USA01,United States of America,Team,USA,United States,,1,SETS,L,,2,8
